Prevalence Sequence ID,CARD Short Name,species_count
174059,spd,4
123005,CARB-16,4
15372,mdtM,4
47010,TEM-1,4
15347,Ecol_EFTu_PLV,4
14940,mdtF,4
52698,msrE,4
11345,APH(6)-Id,4
208171,cfrA,4
15750,sul2,4
15737,sul2,4
15728,APH(6)-Id,4
116126,QnrB6,4
10875,APH(3'')-Ib,4
123044,AAC(6')-Ib9,4
123038,NDM-2,4
14843,mdtB,4
122228,AAC(6')-Ib10,4
12190,CTX-M-82,4
53377,aadA24,4
14851,AcrF,4
123021,OXA-23,4
14853,cpxA,4
15561,mdtO,4
15560,mdtN,4
15558,EC-13,4
15557,mdtM,4
174155,tet(45),4
15622,aadA,4
15123,emrY,4
15122,emrK,4
11548,tet(Q),4
15117,TolC,4
15003,sul2,4
15114,floR,4
15005,AcrE,4
15074,Ecol_parC_FLO,4
11654,qacG,4
122982,qacG,4
15068,mdtC,4
11700,ErmG,4
173925,fexB,4
11771,ErmF,4
51489,AAC(6')-Ib7,4
11855,tet(B),4
15029,ugd,4
15028,Ecol_emrE,4
15025,mdtH,4
15020,EC-15,4
15009,Ecol_acrA,4
15337,floR,4
15318,FosA4,4
15316,MCR-3.5,4
15308,mdtB,4
15268,Ecol_GlpT_FOF,4
15266,cpxA,4
14945,emrB,4
11440,tet(X),4
15180,APH(6)-Id,4
15167,mdtH,4
15124,PmrF,4
173974,fexA,4
14962,eptA,4
14963,mdtN,4
173951,optrA,4
15145,Ecol_AcrR_MULT,4
15143,Hinf_PBP3_BLA,4
11537,Erm(35),4
15132,Ecol_mdfA,4
15127,baeS,4
11541,qacG,4
15157,emrB,4
16556,eptA,4
46200,sul2,4
16430,aadA,4
9605,AAC(6')-Ia,4
14632,Hinf_PBP3_BLA,4
16312,mdtC,4
16309,emrK,4
14656,PmrF,4
9921,catB3,4
15757,APH(6)-Id,4
14704,floR,4
14710,emrA,4
9981,AAC(6')-Ib-cr6,4
16290,Ecol_acrA,4
9988,KPC-21,4
9994,SHV-5,4
16274,floR,4
12595,AAC(6')-Ib-cr3,4
14717,eptA,4
10056,qacJ,4
16297,Ecol_AcrR_MULT,4
45818,APH(6)-Id,4
12712,aadA,4
14621,AcrS,4
112627,sul1,4
9246,sul1,4
112898,aadA25,4
14623,AcrE,4
9306,dfrA19,4
16678,APH(3')-IIa,4
16558,emrA,4
9310,AAC(3)-Ib,4
14625,CRP,4
14627,mdtO,4
16642,Kpne_KpnE,4
14628,eptA,4
16626,mdtA,4
16617,Ecol_soxS_MULT,4
14629,Ecol_ampC_BLA,4
14630,mdtM,4
56071,PER-2,4
14624,AcrF,4
406,qacJ,4
14810,Kpne_KpnF,4
16039,evgS,4
115522,APH(3')-VIb,4
115622,TEM-110,4
10347,floR,4
14815,Ecol_acrA,4
14829,Hinf_PBP3_BLA,4
14832,Ecol_soxR_MULT,4
14723,aadA24,4
123179,ErmA,4
10601,aadA16,4
14834,CTX-M-123,4
10602,PER-3,4
15841,aadA8b,4
10676,MCR-5.1,4
15833,Ecol_EFTu_PLV,4
10691,AAC(6')-Ib9,4
10777,qacEdelta1,4
15769,QepA2,4
15894,ANT(3'')-IIa,4
14729,aadA,4
12576,floR,4
16226,APH(3'')-Ib,4
14788,aadA,4
14789,gadX,4
16187,OXA-796,4
14790,mdtF,4
14792,AcrS,4
14793,bacA,4
55859,qacJ,4
54381,ANT(3'')-IIa,4
114564,TEM-104,4
10174,linG,4
174262,ANT(6)-Ia,4
14803,baeR,4
14804,baeS,4
16148,mdtN,4
14808,ugd,4
14809,Kpne_KpnE,4
16110,evgS,4
46287,qacE,4
14801,PmrF,4
125682,sul1,4
125678,qacL,4
169571,msrA,4
74877,qacJ,4
43012,catI,4
6605,Kpne_KpnE,4
182973,AAC(6')-Ib10,4
131744,sul1,4
6616,Hinf_PBP3_BLA,4
31003,APH(3'')-Ib,4
35805,TEM-40,4
125627,AAC(3)-IIc,4
166605,sul1,4
169583,ErmC,4
23133,tet(M),4
43827,arr-3,4
182971,APH(3')-Ia,4
133788,sul1,4
5851,sul2,4
133724,APH(6)-Id,4
35340,APH(6)-Id,4
35402,sul1,4
6511,evgA,4
42154,sul2,4
35692,aadA12,4
133542,sul1,4
43031,TEM-212,4
141255,sul1,4
186994,SAT-4,4
23746,TEM-189,4
133466,tet(45),4
169568,Saur_mupA_MUP,4
194422,sul1,4
169376,optrA,4
195741,rsmA,4
168190,vanX_in_vanA_cl,4
168189,vanA,4
22957,APH(3'')-Ib,4
6316,Ecol_GlpT_FOF,4
22956,APH(3'')-Ib,4
22920,mphA,4
43848,dfrB4,4
131985,qacEdelta1,4
6312,mdtE,4
4401,Ccol_ACT_CHL,4
167861,AAC(6')-Ib8,4
30576,aadA7,4
187245,AAC6_Ie_APH2_Ia,4
131762,aadA3,4
22817,APH(6)-Id,4
169610,ErmC,4
141043,vanY_in_vanA_cl,4
36205,sul1,4
141041,vanS_in_vanA_cl,4
141040,vanH_in_vanA_cl,4
5744,SAT-4,4
132760,APH(6)-Id,4
36514,AAC(2')-IIa,4
168191,vanY_in_vanA_cl,4
36619,arr-3,4
141038,vanX_in_vanA_cl,4
182796,PC1_blaZ,4
145467,floR,4
187072,SAT-4,4
187106,tet(M),4
168677,vatE,4
6321,Ecol_AcrR_MULT,4
141039,vanA,4
73628,sul1,4
90814,mphE,4
192663,aadA6,4
26201,tet(B),4
25336,APH(3')-Ia,4
143268,rmtB,4
2944,mel,4
23832,aadA2,4
134857,qacEdelta1,4
25181,sul1,4
26521,TEM-76,4
34213,aadA3,4
5933,APH(3'')-Ib,4
26532,NDM-6,4
6068,APH(6)-Id,4
6073,APH(6)-Id,4
143286,ANT(2'')-Ia,4
169741,lnuA,4
5998,TEM-82,4
91745,OXA-204,4
74035,TEM-15,4
25762,aadA8b,4
33042,aadA,4
126949,AAC(6')-Ib',4
6466,mdtH,4
90993,QnrB6,4
25561,MCR-1.1,4
2958,tet(M),4
78343,fosA5,4
33279,aadA25,4
169726,vgaA,4
25390,catB3,4
32369,lnuA,4
33043,cmlA5,4
80134,catB3,4
34788,APH(3')-Ia,4
141570,sul1,4
2831,tet(M),4
74876,sul1,4
6349,mdtG,4
96731,aadA3,4
6480,EC-15,4
144134,APH(3'')-Ib,4
92297,TEM-206,4
169782,tet(45),4
96860,tet(K),4
34977,Erm(42),4
23888,AAC(6')-Ib7,4
2776,aad(6),4
89550,CTX-M-202,4
144120,IMP-16,4
134735,AAC(6')-Iaf,4
169563,qacJ,4
25039,sul2,4
25021,sul2,4
169712,Saur_mupA_MUP,4
43582,tet(B),4
5919,tetR,4
25011,aadA,4
6358,mdtC,4
143605,qacJ,4
6482,acrD,4
31771,qacE,4
143716,PME-1,4
74818,AAC(6')-Iq,4
42470,sul2,4
27012,APH(6)-Id,4
6486,mdtO,4
24960,dfrA17,4
2875,tet(M),4
28350,arr-3,4
41356,TEM-90,4
126400,sul1,4
2713,Spyo_ErmA_MLSb,4
6180,emrB,4
29648,aadA17,4
70469,sul1,4
39872,tet(X6),4
21547,aadA2,4
6286,rsmA,4
21569,APH(6)-Id,4
28809,sul2,4
187533,aad(6),4
188092,aad(6),4
21675,tet(C),4
146661,mdeA,4
187532,ANT(6)-Ia,4
126396,qacEdelta1,4
86259,TEM-47,4
147322,APH(3'')-Ib,4
187440,SAT-4,4
29857,AAC(6')-Ib-cr7,4
39326,sul1,4
181708,aadA8,4
99530,sul1,4
129896,OXA-162,4
42800,aadA2,4
70691,AAC(6')-Ib-cr6,4
39218,TEM-90,4
6851,ANT(3'')-IIa,4
2699,tet(M),4
28706,APH(3'')-Ib,4
147197,lnuC,4
187962,ErmB,4
44285,qacJ,4
147194,mefH,4
41543,AAC(6')-Ib10,4
28710,aadA,4
85584,TEM-157,4
187896,ErmB,4
6191,gadX,4
128853,sul1,4
40371,APH(6)-Id,4
85585,TEM-20,4
99965,sul2,4
187895,ErmB,4
6280,emrK,4
125155,sul1,4
85634,sul1,4
129070,sul1,4
125191,sul1,4
21258,APH(6)-Id,4
69564,AAC(6')-Ib-cr3,4
41333,sul1,4
28453,mef(B),4
28451,dfrA17,4
129126,qacEdelta1,4
6282,marA,4
139986,qacEdelta1,4
21404,AAC(6')-Ib-cr6,4
3321,tet(45),4
2687,APH(3')-IIIa,4
6813,AAC(6')-Ib9,4
169692,msrA,4
130653,APH(6)-Id,4
29087,catB3,4
131349,APH(3')-VI,4
3410,qacG,4
29987,aadA15,4
189255,ErmB,4
85164,Ecol_catII,4
38619,sul1,4
6149,cmlA6,4
41690,APH(6)-Id,4
6780,baeS,4
187354,ErmB,4
20699,aadA,4
3453,ErmQ,4
127455,ANT(3'')-IIa,4
6757,mdtH,4
20698,aadA8b,4
77233,AAC(6')-Ib-cr3,4
3082,APH(3')-IIIa,4
3436,tet(M),4
37643,AAC(6')-Ib-cr6,4
37644,catB3,4
6274,H-NS,4
30385,NDM-4,4
180912,tet(Q),4
2689,aad(6),4
41669,aadA,4
75396,AAC(6')-Ib10,4
167591,TEM-171,4
86721,AAC(6')-33,4
130178,dfrB3,4
3388,AFM-1,4
131384,ANT(3'')-IIa,4
3389,BRP(MBL),4
2138,TEM-229,4
132072,dfrA3b,4
87349,OXA-1,4
99009,sul1,4
180819,tet(Q),4
6292,TolC,4
182019,cmlA9,4
189541,tet(C),4
91427,sul2,3
52683,baeS,3
169633,PC1_blaZ,3
117321,H-NS,3
52682,baeR,3
78344,APH(3'')-Ib,3
154582,aadA3,3
78297,TEM-132,3
78131,APH(3'')-Ib,3
173933,ErmA,3
117316,emrR,3
169641,qacA,3
78098,APH(6)-Id,3
6219,PmrF,3
173903,APH(3'')-Ib,3
6229,emrB,3
210069,OXA-72,3
94206,APH(3'')-Ib,3
117267,tet(59),3
94075,tet(A),3
117119,AAC(6')-Ib-cr6,3
118751,VEB-17,3
173973,optrA,3
91984,CTX-M-175,3
11698,tet(Q),3
93865,APH(3'')-Ib,3
52169,APH(3')-Ia,3
169601,PC1_blaZ,3
76604,qacEdelta1,3
173751,OXA-29,3
51961,aadA2,3
93626,APH(6)-Id,3
93092,TEM-208,3
11663,aadS,3
169667,msrA,3
79059,ANT(3'')-IIa,3
77579,TEM-216,3
77472,sul1,3
11611,CfxA4,3
92840,mdtP,3
11593,tet(Q),3
169614,Saur_mupA_MUP,3
169617,mphC,3
92829,ErmB,3
92836,AcrF,3
92835,Kpne_KpnE,3
11660,ErmG,3
117322,marA,3
78062,CTX-M-61,3
117336,Ecol_MarR_MULT,3
6190,mdtF,3
51307,tet(A),3
173894,ANT(3'')-IIc,3
6188,CRP,3
11441,CfxA5,3
173893,ANT(3'')-IIc,3
6179,emrA,3
51550,TEM-135,3
92347,sul1,3
52271,APH(3'')-Ib,3
11835,aadA8,3
92363,APH(3'')-Ib,3
11803,tet(Q),3
11787,tet(Q),3
92373,sul2,3
11763,Erm(35),3
11727,ErmG,3
52216,dfrA17,3
11720,ErmF,3
52312,tet(A),3
3409,Bsui_mprF,3
87487,APH(6)-Id,3
87400,catB3,3
87354,TEM-34,3
83181,APH(3')-Ia,3
87091,TEM-242,3
83994,aadA,3
13335,aadA3,3
52685,mdtB,3
49702,floR,3
84075,adeF,3
49298,ANT(3'')-IIa,3
84349,ANT(3'')-IIa,3
85991,CTX-M-203,3
13470,aadA15,3
120278,APH(6)-Id,3
84651,TEM-160,3
84783,APH(6)-Id,3
84074,oqxA,3
168042,AAC(6')-Ib4,3
4428,SAT-4,3
82328,APH(6)-Id,3
4404,optrA,3
50032,sul1,3
12956,sul1,3
82475,aadA25,3
49896,NDM-1,3
87791,AAC(3)-IIc,3
13333,TEM-1,3
49784,floR,3
3884,tet(O),3
3840,tet(O/M/O),3
13227,AAC(6')-Ib9,3
49776,aadA25,3
82832,sul1,3
82894,TEM-31,3
3414,adeF,3
3412,adeF,3
13102,sul1,3
121049,sul1,3
85276,emrA,3
14126,adeF,3
14206,aadA8b,3
14298,Ecol_ampC_BLA,3
14299,mdtE,3
14300,YojI,3
14302,gadX,3
13528,TEM-36,3
14304,mdtF,3
14305,mdtE,3
14306,emrR,3
14307,emrA,3
14308,emrA,3
14309,emrB,3
85235,qacEdelta1,3
14310,Ecol_acrA,3
14311,acrB,3
14303,mdtF,3
49265,rmtF,3
49144,APH(3'')-Ib,3
49121,APH(6)-Id,3
85636,OXA-796,3
13588,QnrB10,3
49119,APH(6)-Id,3
206936,APH(4)-Ia,3
13647,ANT(3'')-IIa,3
85594,TEM-206,3
85280,YojI,3
48855,TEM-224,3
3300,tet(M),3
84935,AAC(3)-Ia,3
13938,catB11,3
13939,CARB-4,3
13953,floR,3
85488,qacEdelta1,3
85282,acrD,3
152640,CARB-3,3
48970,APH(6)-Id,3
79820,dfrA17,3
208320,Saur_mupA_MUP,3
208302,ErmC,3
12186,arr-2,3
79821,ANT(3'')-IIa,3
12192,CTX-M-37,3
79823,TEM-1,3
79999,AAC(6')-Ib7,3
168116,catB8,3
12194,CTX-M-188,3
208183,tet(45),3
80052,evgS,3
80059,IMP-1,3
80181,APH(3')-Ia,3
174250,tet(M),3
80528,gadX,3
174251,tet(O/W/32/O),3
174253,ErmB,3
90324,cfrA,3
79177,tet(A),3
118873,APH(3'')-Ib,3
173989,fexA,3
173990,optrA,3
173998,ErmB,3
174001,ErmB,3
174004,lnuA,3
174012,qacA,3
174045,ErmC,3
174154,fexA,3
174054,qacJ,3
90943,qacEdelta1,3
12076,aadA8,3
12077,qacG,3
90736,AAC(6')-Ib9,3
208419,qacG,3
208405,tet(M),3
79621,dfrA17,3
5947,tet(O),3
79365,aadA8,3
88507,TEM-150,3
88337,aadA21,3
12597,QnrB12,3
82051,mef(B),3
12647,aadA8,3
82126,sul2,3
12649,aadA8,3
169068,tet(M),3
174255,optrA,3
168814,tet(D),3
5103,APH(3')-IIIa,3
160244,floR,3
168209,ErmB,3
208041,PC1_blaZ,3
208016,ErmC,3
168187,vanS_in_vanA_cl,3
207987,FosB4,3
168138,GES-24,3
88151,sul2,3
174257,cfr(D),3
5833,TEM-185,3
174268,tet(M),3
174269,AAC6_Ie_APH2_Ia,3
80964,lnuC,3
81014,APH(3')-Ia,3
89320,APH(6)-Id,3
12319,AAC(6')-Ib8,3
208122,tet(45),3
88713,cfrA,3
12382,IMI-3,3
208092,mdeA,3
208071,dfrC,3
81084,EreA2,3
208057,spd,3
5808,adeF,3
81089,Erm(49),3
5782,mphE,3
12577,floR,3
208097,Sint_ACT_CHL,3
63501,ICR-Mo,3
220525,ErmB,3
220467,tet(O/M/O),3
106645,AAC(6')-Ib-cr3,3
220379,ANT(6)-Ia,3
220365,ErmB,3
157832,qacEdelta1,3
220338,ANT(6)-Ia,3
71945,tet(M),3
10681,tet(D),3
63110,mphA,3
106950,sul1,3
220077,tet(45),3
7987,CRP,3
62889,aadA24,3
62588,QnrB19,3
98145,APH(3'')-Ib,3
62432,AAC(6')-Ib-cr4,3
107551,aadA,3
107623,AAC(6')-Ib-cr6,3
220269,ErmB,3
71379,sul1,3
7655,catB3,3
170619,ErmC,3
63804,APH(3'')-Ib,3
63774,OXA-1,3
106210,AAC(6')-Ib7,3
220842,lnuE,3
6771,H-NS,3
7671,CARB-3,3
106372,qacE,3
7684,Kpne_KpnF,3
71382,qacEdelta1,3
71585,adeF,3
63732,tet(A),3
170674,TEM-1,3
220838,aad(6),3
71587,aadA25,3
98291,APH(3'')-Ib,3
220774,ANT(6)-Ia,3
7759,FosA2,3
6760,AcrS,3
217603,msrE,3
60337,AAC(6')-Ib-cr6,3
109588,tet(A),3
60293,aadA15,3
60090,acrB,3
73056,AAC(3)-IIc,3
60079,emrA,3
60022,aadA8,3
8847,Ecol_EFTu_PLV,3
62288,floR,3
59744,CTX-M-186,3
110239,tet(M),3
110240,tet(A),3
73057,AAC(3)-IIc,3
73058,AAC(3)-IIe,3
73059,AAC(6')-Ib-cr6,3
6540,Ecol_EFTu_PLV,3
59519,AcrF,3
59518,evgS,3
6538,acrD,3
109942,sul2,3
107651,APH(3'')-Ib,3
72039,sul2,3
62279,TEM-220,3
62173,tet(A),3
62093,DfrA34,3
62092,aadA8,3
107861,APH(3')-Ia,3
61971,OXA-74,3
218793,ANT(2'')-Ia,3
60830,sul1,3
72349,sul1,3
72676,TEM-169,3
8263,ramA,3
8283,AAC(3)-IIg,3
61232,TEM-147,3
8336,H-NS,3
108794,TEM-208,3
73018,APH(6)-Id,3
73055,catB3,3
60848,sul1,3
108422,tet(A),3
101541,APH(3'')-Ib,3
67391,qacJ,3
101515,AAC(6')-Ib-cr3,3
67207,APH(3'')-Ib,3
68885,aadA,3
7179,IMI-1,3
68983,AAC(3)-IIc,3
66986,APH(3'')-Ib,3
66817,TEM-215,3
105822,qacE,3
7328,msbA,3
7329,baeR,3
7330,ACT-48,3
7331,Kpne_KpnE,3
7332,Kpne_KpnF,3
7334,adeF,3
69376,APH(3'')-Ib,3
100587,APH(3'')-Ib,3
7337,FosA2,3
69563,AAC(6')-Ib9,3
7327,Eclo_acrA,3
7221,baeR,3
7223,emrR,3
7224,emrB,3
7220,H-NS,3
7218,Kpne_KpnF,3
7225,adeF,3
7226,ACT-53,3
7228,cpxA,3
7217,oqxA,3
67479,sul1,3
7233,Ecol_MarR_MULT,3
7216,adeF,3
68049,AAC(6')-Ib9,3
7215,marA,3
67797,cmlA6,3
7214,msbA,3
102301,OXA-796,3
7212,Eclo_acrA,3
101652,AAC(6')-Ib10,3
102561,sul1,3
7230,Hinf_PBP3_BLA,3
7469,ANT(3'')-IIa,3
104935,mdtM,3
99460,APH(6)-Id,3
64633,TEM-1,3
7555,oqxA,3
7557,adeF,3
64571,APH(6)-Id,3
99206,aadA8b,3
7578,marA,3
7338,emrB,3
7591,CRP,3
7592,H-NS,3
6819,TEM-127,3
99102,APH(3')-Ia,3
64479,sul2,3
64229,AAC(3)-Ic,3
71196,qacEdelta1,3
98918,AAC(6')-Ib-cr6,3
105799,AAC(3)-Ib,3
105809,AAC(6')-Ib-cr6,3
7580,Kpne_KpnE,3
7339,emrR,3
69700,Ecol_MarR_MULT,3
7345,Hinf_PBP3_BLA,3
100412,sul2,3
100411,sul2,3
100361,TEM-243,3
69809,ANT(3'')-IIa,3
70174,TEM-1,3
70248,sul2,3
104934,Ecol_mdfA,3
6892,NmcR,3
99709,aadA25,3
103514,TEM-29,3
104148,linG,3
104245,sul1,3
65490,sul2,3
104837,CTX-M-62,3
99554,qacEdelta1,3
99545,APH(3')-Ib,3
65158,sul1,3
66672,qacG,3
54875,sul2,3
54371,FosA6,3
74878,sul1,3
54329,dfrA17,3
54205,dfrA1,3
10295,tet(M),3
74939,sul1,3
6318,Ecol_soxR_MULT,3
211575,PC1_blaZ,3
6535,mdtG,3
10413,tet(B),3
10478,tet(E),3
6314,gadX,3
6313,mdtF,3
10510,sul2,3
6310,baeR,3
6309,baeS,3
6305,Ecol_mdfA,3
115818,IMP-1,3
10680,AAC(6')-Ib9,3
115772,QnrD2,3
55901,mdtO,3
55900,Ecol_mdfA,3
55898,mdtC,3
74690,TEM-166,3
6363,TolC,3
10092,emrR,3
10119,AAC(6')-Ib',3
55756,FosA2,3
6346,Ecol_emrE,3
54893,dfrA17,3
10177,APH(6)-Id,3
10184,aadA15,3
55186,cmlA6,3
55027,sul1,3
10196,aadA,3
10231,AAC(6')-Ib7,3
6328,Ecol_acrA,3
55000,KPC-8,3
6327,acrB,3
54995,dfrA5,3
55366,sul1,3
11083,adeF,3
53255,APH(3'')-Ib,3
6277,eptA,3
6276,Ecol_ampC_BLA,3
6275,Ecol_emrE,3
155249,ANT(3'')-IIa,3
116564,tet(X4),3
116636,catB3,3
6273,kdpE,3
6304,emrB,3
6271,CRP,3
210652,ANT(2'')-Ia,3
52790,tetR,3
169686,SAT-4,3
52743,APH(3'')-Ib,3
52717,TEM-210,3
169682,PC1_blaZ,3
94701,APH(3'')-Ib,3
52686,mdtA,3
94409,catB3,3
74954,CTX-M-224,3
6303,emrA,3
53756,cmlA6,3
6302,AcrF,3
6301,AcrF,3
6300,AcrE,3
6299,AcrS,3
74940,AAC(6')-Ib7,3
6295,mdtN,3
6294,mdtO,3
11082,adeF,3
10830,floR,3
6291,acrB,3
116122,CTX-M-63,3
6290,Ecol_acrA,3
116149,APH(3'')-Ib,3
6288,YojI,3
10878,AAC(6')-Ib8,3
53258,APH(6)-Id,3
11081,Bsui_mprF,3
6283,PmrF,3
116006,sul1,3
6487,mdtN,3
9085,AAC(6')-Ia,3
9112,emrR,3
9115,adeF,3
58176,sul2,3
9118,Hinf_PBP3_BLA,3
111772,APH(6)-Id,3
111854,AAC(6')-Ib7,3
9179,MCR-8.1,3
6385,CRP,3
57567,TEM-33,3
112270,sul1,3
214800,lnuB,3
57315,tet(A),3
6478,H-NS,3
112648,APH(6)-Id,3
57161,APH(6)-Id,3
112853,aadA25,3
6477,acrB,3
112899,sul1,3
112019,aadA,3
6530,mdtC,3
59517,mdtM,3
59320,TEM-10,3
266911,qacJ,3
6529,mdtA,3
97105,AAC6_Ie_APH2_Ia,3
6507,Ecol_EFTu_PLV,3
110775,OXA-101,3
110928,qacG,3
9084,Ecol_MarR_MULT,3
58888,tet(A),3
58839,sul1,3
58807,ErmC,3
111230,sul1,3
6492,emrY,3
111415,floR,3
111596,aadA15,3
9079,CRP,3
96686,APH(3')-IIa,3
6488,eptA,3
73180,APH(6)-Id,3
55911,emrY,3
9580,APH(3'')-Ib,3
169763,lnuA,3
9639,bacA,3
55910,emrK,3
55908,mdtF,3
9666,sul2,3
96144,TEM-76,3
55907,Ecol_acrA,3
6475,Ecol_mdfA,3
55905,AcrS,3
55904,AcrS,3
55903,bacA,3
6397,mdtG,3
9922,TEM-141,3
55902,mdtP,3
74264,sul1,3
9936,IMP-13,3
74314,sul1,3
74541,sul2,3
169729,PC1_blaZ,3
113209,PC1_blaZ,3
56583,ANT(3'')-IIa,3
73627,sul1,3
56516,sul1,3
56511,sul1,3
9421,dfrA14,3
169778,qacA,3
113286,AAC(6')-Ib-cr6,3
171894,ErmC,3
56440,TEM-81,3
55913,CRP,3
9498,aadA12,3
56098,APH(3')-Ia,3
73644,APH(3')-Ia,3
9531,Kpne_KpnF,3
169775,PC1_blaZ,3
73806,TEM-9,3
113832,SHV-12,3
96212,aadA8,3
9543,GES-1,3
55914,Ecol_GlpT_FOF,3
9465,Ecol_UhpT_FOF,3
125629,sul1,3
23412,AAC(6')-Ib10,3
183484,tet(40),3
183496,SAT-4,3
183518,vanX_in_vanB_cl,3
183519,vanB,3
183520,vanH_in_vanB_cl,3
23750,cmlA1,3
183521,vanW_in_vanB_cl,3
183522,vanY_in_vanB_cl,3
183523,vanS_in_vanB_cl,3
183524,vanR_in_vanB_cl,3
23780,MCR-9.1,3
85220,IMP-1,3
23831,aadA2,3
23886,gadX,3
23889,aadA25,3
23943,Ecol_EFTu_PLV,3
125731,AAC(6')-Ib8,3
201862,tet(C),3
43621,TEM-1,3
24281,APH(3'')-Ib,3
43592,APH(3'')-Ib,3
24391,Erm(42),3
144107,adeF,3
24407,evgA,3
24434,PmrF,3
24546,adeF,3
201880,sul1,3
22141,TEM-1,3
22175,emrK,3
146187,sul1,3
22199,TEM-29,3
22342,CTX-M-199,3
145989,aadA3,3
22427,floR,3
22459,APH(3'')-Ib,3
145928,CARB-3,3
22512,emrY,3
22513,PmrF,3
44026,AAC(6')-Ib4,3
125366,msrE,3
145821,QnrVC1,3
23378,MCR-3.1,3
145558,QnrVC7,3
125459,sul1,3
22917,tet(A),3
22960,APH(3'')-Ib,3
182804,tet(45),3
182824,qacA,3
23032,TEM-76,3
23069,APH(6)-Id,3
145379,tet(O),3
23098,sul2,3
145294,tet(W),3
182966,AAC(6')-Ib9,3
182979,AAC(6')-Ib9,3
23325,baeR,3
22757,catB3,3
142178,VEB-9,3
26716,Ecol_EFTu_PLV,3
141951,APH(6)-Id,3
26746,sul1,3
26870,aadA25,3
26872,aadA9,3
201594,qacG,3
141774,sul1,3
126130,AAC(6')-Ib-cr3,3
27010,CARB-3,3
27057,aadA8b,3
141536,qacJ,3
27345,aadA,3
24547,oqxA,3
27406,AAC(3)-VIa,3
141293,sul1,3
141279,ANT(3'')-IIa,3
27513,sul2,3
27580,floR,3
27582,floR,3
186986,APH(3')-IIIa,3
187008,tet(45),3
187011,vanS_in_vanA_cl,3
27641,Ecol_mdfA,3
187025,vanA,3
187026,vanY_in_vanA_cl,3
27651,floR,3
187032,tet(U),3
27350,aadA8,3
143942,EreA,3
24891,aadA2,3
24958,mef(B),3
143448,armA,3
143427,APH(3')-Ia,3
25153,mef(B),3
25184,AAC(6')-Ib7,3
143285,AAC(6')-Ia,3
143272,aadA16,3
25294,aadA25,3
25347,rmtE,3
25348,TEM-235,3
25375,Ecol_EFTu_PLV,3
143105,sul1,3
43361,tet(A),3
43575,aadA2,3
43503,tet(D),3
25651,TEM-144,3
142736,TEM-1,3
185444,ErmX,3
43418,BLMT,3
185555,APH(6)-Id,3
43362,rsmA,3
26003,TEM-141,3
26184,TEM-30,3
26189,evgS,3
26194,mdtA,3
26296,tet(A),3
26299,APH(3'')-Ib,3
25542,CMY-2,3
148810,tet(M),3
19334,APH(3')-Ia,3
19515,Hinf_PBP3_BLA,3
19516,Ecol_EFTu_PLV,3
179773,tet(D),3
179792,qacJ,3
19591,catB3,3
179793,qacJ,3
179805,clbA,3
179806,clbA,3
179808,qacJ,3
179812,qacJ,3
179813,qacJ,3
146293,sul1,3
179859,qacG,3
19669,mdtM,3
19698,mdtB,3
19811,Ecol_EFTu_PLV,3
19814,APH(6)-Id,3
180029,PC1_blaZ,3
180120,qacG,3
180156,tet(45),3
20025,Hinf_PBP3_BLA,3
180225,tet(45),3
180331,AAC(6')-Ib10,3
44567,APH(3'')-Ib,3
20275,AAC(6')-Ib9,3
20279,acrD,3
179855,qacJ,3
18804,APH(3')-Ia,3
149257,qacJ,3
18834,baeR,3
18835,baeS,3
18837,mdtB,3
18838,mdtA,3
18840,mdtE,3
18843,msbA,3
18844,Hinf_PBP3_BLA,3
18858,baeR,3
18859,mdtC,3
124303,mphE,3
18872,H-NS,3
18930,Ecol_EFTu_PLV,3
19270,Ecol_emrE,3
149166,PC1_blaZ,3
149153,PC1_blaZ,3
149151,qacG,3
149146,PC1_blaZ,3
124382,CMY-16,3
45042,TEM-163,3
124383,qacJ,3
179366,ErmC,3
44850,aadA8,3
44797,sul2,3
19197,TolC,3
19257,OXA-244,3
19259,acrD,3
19261,mdtC,3
124304,mphE,3
147193,tet(M),3
44258,TEM-12,3
21180,sul3,3
21296,Ecol_mdfA,3
146999,sul1,3
146970,Erm(33),3
21371,acrD,3
21388,Kpne_KpnF,3
21403,APH(6)-Id,3
21520,emrA,3
21521,TolC,3
21522,AcrE,3
125236,cmlA9,3
21531,ugd,3
20287,Ecol_soxS_MULT,3
21537,cpxA,3
21544,mdtO,3
21551,Ecol_GlpT_FOF,3
21588,sul2,3
21721,CTX-M-24,3
21732,aadA8,3
21822,evgA,3
21836,cpxA,3
21840,emrY,3
21841,YojI,3
21845,emrB,3
21846,emrA,3
146387,aadA3,3
146295,qacJ,3
21536,mdtG,3
20329,kdpE,3
20332,mdtN,3
20333,eptA,3
20334,EC-8,3
20347,mdtH,3
20367,tetR,3
20453,Ecol_MarR_MULT,3
147767,APH(3'')-Ib,3
281133,tet(45),3
20596,KPC-45,3
180718,APH(6)-Id,3
20676,emrK,3
147571,APH(3'')-Ib,3
20705,aadA22,3
147198,tet(O),3
20708,oqxA,3
124877,aadA3,3
180823,ErmB,3
20819,tet(A),3
44476,APH(4)-Ia,3
20947,AAC(6')-Ib-cr6,3
20950,TEM-5,3
147310,tet(X3),3
21008,Ecol_parC_FLO,3
147255,vanT_in_vanG_cl,3
147254,vanXY_in_vanG,3
147253,vanG,3
44466,APH(6)-Id,3
